,no2,o3,pm10,pm25,so2,temp,dew,humidity,windspeed,winddir
2015-02-14,0.4918566775244299,0.14824120603015079,0.1790437436419125,0.40767824497257765,0.48019801980198024,0.39024390243902435,0.3157894736842105,0.4945978391356543,0.06552419354838708,0.5255212077641984
2015-02-15,0.5781758957654723,0.16331658291457288,0.21057985757884026,0.5009140767824497,0.37128712871287123,0.37499999999999994,0.40601503759398494,0.6182472989195678,0.03830645161290322,0.34184040258806614
2015-02-16,0.3859934853420196,0.2989949748743719,0.14954221770091555,0.35283363802559414,0.19306930693069302,0.40853658536585374,0.40601503759398494,0.5678271308523408,0.06552419354838708,0.2882818116462976
2015-02-17,0.25732899022801303,0.3768844221105528,0.12410986775178026,0.3180987202925046,0.12376237623762378,0.42682926829268303,0.5037593984962405,0.6542617046818728,0.06552419354838708,0.23580158159597409
2015-02-18,0.45439739413680785,0.2663316582914573,0.1444557477110885,0.40219378427787933,0.2128712871287129,0.45426829268292684,0.4887218045112781,0.6074429771908763,0.03830645161290322,0.21099928109273902
2015-02-19,0.3208469055374593,0.3216080402010051,0.13936927772126143,0.35831809872029247,0.11881188118811879,0.4969512195121952,0.5789473684210527,0.6518607442977191,0.06552419354838708,0.30337886412652765
2015-02-20,0.34853420195439744,0.32663316582914576,0.11698880976602238,0.2979890310786106,0.14851485148514854,0.4969512195121952,0.5601503759398496,0.6182472989195678,0.07610887096774192,0.2548526240115025
2015-02-21,0.2785016286644951,0.3165829145728643,0.09766022380467954,0.2595978062157221,0.18316831683168316,0.45426829268292684,0.41729323308270677,0.5114045618247298,0.08518145161290322,0.6879942487419123
2015-02-22,0.1905537459283388,0.39698492462311563,0.05798575788402848,0.22486288848263256,0.07920792079207921,0.4634146341463415,0.42857142857142855,0.5150060024009604,0.10080645161290322,0.9198418404025881
2015-02-23,0.5309446254071661,0.26381909547738697,0.10986775178026448,0.34734917733089576,0.12376237623762378,0.475609756097561,0.5187969924812029,0.6134453781512605,0.020161290322580645,0.5485262401150253
2015-02-24,0.44951140065146583,0.33668341708542715,0.14242115971515767,0.3619744058500914,0.2178217821782178,0.4634146341463415,0.575187969924812,0.7058823529411764,0.047379032258064516,0.2282530553558591
2015-02-25,0.4592833876221499,0.40703517587939697,0.1200406917599186,0.319926873857404,0.19306930693069302,0.5091463414634148,0.5526315789473684,0.5894357743097238,0.047379032258064516,0.3605319913731128
2015-02-26,0.3713355048859935,0.3743718592964824,0.12309257375381485,0.2559414990859232,0.3465346534653465,0.3963414634146342,0.07518796992481203,0.24969987995198079,0.06552419354838708,0.9572250179726816
2015-02-27,0.3859934853420196,0.4623115577889447,0.09766022380467954,0.24680073126142596,0.40594059405940597,0.3871951219512196,0.11654135338345864,0.304921968787515,0.047379032258064516,0.6987778576563624
2015-02-28,0.43485342019543977,0.4597989949748744,0.11800610376398779,0.2559414990859232,0.6584158415841584,0.44207317073170743,0.17669172932330826,0.3037214885954381,0.05645161290322581,0.1833213515456506
2015-03-01,0.03420195439739415,0.32663316582914576,0.014242115971515767,0.034734917733089586,0.03465346534653464,0.3384146341463415,0.5112781954887218,0.830732292917167,0.08618951612903225,0.300862688713156
2015-03-02,0.18892508143322478,0.3467336683417086,0.02441505595116989,0.13162705667276053,0.06930693069306933,0.32621951219512196,0.5263157894736842,0.8727490996398561,0.09425403225806452,0.29690869877785764
2015-03-03,0.30456026058631924,0.29396984924623115,0.07426246185147509,0.22669104204753202,0.14356435643564353,0.3079268292682927,0.41353383458646614,0.7298919567827131,0.05645161290322581,0.5161754133716752
2015-03-04,0.28338762214983715,0.27889447236180903,0.08138351983723296,0.24862888482632542,0.19306930693069302,0.3018292682926829,0.34210526315789475,0.6554621848739495,0.07610887096774192,0.8547807332854062
2015-03-05,0.5374592833876222,0.23366834170854275,0.14852492370295015,0.29250457038391225,0.32178217821782173,0.35975609756097565,0.2969924812030075,0.5234093637454982,0.04183467741935483,0.3806613946800862
2015-03-06,0.20032573289902278,0.22361809045226133,0.09766022380467954,0.2449725776965265,0.29207920792079206,0.40548780487804875,0.3684210526315789,0.531812725090036,0.0625,0.6754133716750539
2015-03-07,0.2899022801302932,0.30402010050251255,0.056968463886063074,0.18098720292504572,0.15346534653465344,0.3963414634146342,0.44360902255639095,0.6338535414165667,0.07610887096774192,0.38928828181164626
2015-03-08,0.32247557003257327,0.2814070351758794,0.048830111902339775,0.14442413162705667,0.11881188118811879,0.37499999999999994,0.4736842105263158,0.693877551020408,0.07610887096774192,0.19194823867721061
2015-03-09,0.20846905537459282,0.38944723618090454,0.10986775178026448,0.22851919561243147,0.13366336633663367,0.34146341463414637,0.2669172932330827,0.49819927971188477,0.07056451612903225,0.9636951833213516
2015-03-10,0.30944625407166126,0.4321608040201005,0.11698880976602238,0.2449725776965265,0.25742574257425743,0.29878048780487804,0.2706766917293233,0.5558223289315727,0.06552419354838708,0.9151689432063264
2015-03-11,0.39413680781758964,0.4949748743718593,0.13123092573753814,0.27239488117001825,0.38613861386138615,0.35975609756097565,0.3533834586466165,0.5762304921968788,0.047379032258064516,0.8727534148094896
2015-03-12,0.5276872964169381,0.32663316582914576,0.12410986775178026,0.24680073126142596,0.400990099009901,0.42073170731707316,0.3571428571428571,0.5198079231692676,0.05645161290322581,0.6700215672178289
2015-03-13,0.6237785016286644,0.22361809045226133,0.15055951169888096,0.2906764168190128,0.5742574257425743,0.44207317073170743,0.42105263157894735,0.5378151260504203,0.029233870967741927,0.49352983465133
2015-03-14,0.45765472312703587,0.30402010050251255,0.07121057985757884,0.2157221206581353,0.41089108910891087,0.44207317073170743,0.4887218045112781,0.6110444177671068,0.07610887096774192,0.41013659237958305
2015-03-15,0.2247557003257329,0.2613065326633166,0.023397761953204477,0.06946983546617916,0.14356435643564353,0.3536585365853659,0.49248120300751874,0.752701080432173,0.09979838709677419,0.4054636951833213
2015-03-16,0.2768729641693812,0.2814070351758794,0.04170905391658189,0.09689213893967094,0.2326732673267327,0.3963414634146342,0.5037593984962405,0.7034813925570227,0.06552419354838708,0.29870596693026596
2015-03-17,0.250814332247557,0.3065326633165829,0.0752797558494405,0.2230347349177331,0.2326732673267327,0.42073170731707316,0.49248120300751874,0.6506602641056423,0.07812499999999999,0.8278217109992811
2015-03-18,0.23778501628664495,0.4120603015075377,0.07019328585961343,0.22486288848263256,0.20792079207920794,0.40548780487804875,0.41729323308270677,0.5762304921968788,0.09375,0.9428468727534147
2015-03-19,0.30944625407166126,0.39698492462311563,0.06612410986775177,0.21937842778793418,0.19801980198019803,0.4481707317073172,0.40225563909774437,0.518607442977191,0.07610887096774192,0.6214953271028038
2015-03-20,0.3859934853420196,0.5326633165829145,0.09155645981688706,0.25045703839122485,0.24257425742574257,0.48170731707317077,0.4323308270676691,0.5222088835534213,0.07963709677419353,0.6919482386772107
2015-03-21,0.4071661237785017,0.2135678391959799,0.10681586978636826,0.2522851919561243,0.30198019801980197,0.5457317073170733,0.4736842105263158,0.4765906362545019,0.05645161290322581,0.776060388209921
2015-03-22,0.20846905537459282,0.5804020100502513,0.07222787385554424,0.2340036563071298,0.30198019801980197,0.5670731707317074,0.5075187969924811,0.4777911164465786,0.08064516129032256,0.8846153846153846
2015-03-23,0.2736156351791531,0.29396984924623115,0.0935910478128179,0.2522851919561243,0.32178217821782173,0.5640243902439026,0.5187969924812029,0.5090036014405763,0.07610887096774192,0.7361610352264558
2015-03-24,0.5374592833876222,0.22361809045226133,0.08036622583926756,0.24131627056672764,0.34158415841584155,0.5914634146341464,0.5075187969924811,0.48259303721488606,0.029233870967741927,0.37634795111430625
2015-03-25,0.4918566775244299,0.31155778894472363,0.10376398779247203,0.263254113345521,0.5000000000000001,0.6341463414634148,0.5676691729323308,0.4645858343337335,0.03830645161290322,0.4378145219266714
2015-03-26,0.32736156351791534,0.3668341708542714,0.10783316378433366,0.2705667276051188,0.39108910891089105,0.6737804878048781,0.6090225563909774,0.4813925570228092,0.25201612903225806,0.407979870596693
2015-03-27,0.254071661237785,0.3743718592964824,0.06103763987792472,0.20840950639853748,0.2376237623762376,0.6737804878048781,0.4887218045112781,0.32412965186074433,0.08366935483870967,0.8943206326383897
2015-03-28,0.4381107491856678,0.23366834170854275,0.07426246185147509,0.2522851919561243,0.2722772277227723,0.6341463414634148,0.47744360902255634,0.38535414165666265,0.03830645161290322,0.46513299784327816
2015-03-29,0.16286644951140067,0.35678391959798994,0.06103763987792472,0.2522851919561243,0.17326732673267325,0.5792682926829269,0.4586466165413534,0.38535414165666265,0.08518145161290322,0.3285406182602444
2015-03-30,0.10423452768729642,0.39698492462311563,0.04170905391658189,0.10054844606946983,0.19306930693069302,0.4969512195121952,0.5902255639097743,0.6494597839135654,0.09274193548387097,0.2225017972681524
2015-03-31,0.15798045602605865,0.37939698492462315,0.06408952187182096,0.21389396709323585,0.2871287128712871,0.5548780487804879,0.6052631578947368,0.5906362545018007,0.06552419354838708,0.21710999281092735
2015-04-01,0.4006514657980456,0.5728643216080402,0.13835198372329602,0.2797074954296161,0.2326732673267327,0.6128048780487805,0.5902255639097743,0.5150060024009604,0.047379032258064516,0.27785765636232923
2015-04-02,0.2768729641693812,0.5301507537688442,0.08341810783316378,0.22120658135283364,0.2772277227722772,0.652439024390244,0.5338345864661654,0.3865546218487395,0.07610887096774192,0.29079798705966925
2015-04-03,0.249185667752443,0.28391959798994976,0.03967446592065107,0.1590493601462523,0.19306930693069302,0.5426829268292683,0.650375939849624,0.666266506602641,0.06552419354838708,0.39755571531272466
2015-04-04,0.20521172638436486,0.27889447236180903,0.03967446592065107,0.10420475319926875,0.12871287128712872,0.4451219512195122,0.5902255639097743,0.7394957983193278,0.047379032258064516,0.49748382458662826
2015-04-05,0.30781758957654726,0.314070351758794,0.0762970498474059,0.22851919561243147,0.19801980198019803,0.5152439024390245,0.5676691729323308,0.6182472989195678,0.029233870967741927,0.2415528396836808
2015-04-06,0.4201954397394137,0.2763819095477387,0.16581892166836215,0.2815356489945155,0.1683168316831683,0.5762195121951219,0.5075187969924811,0.46938775510204084,0.03830645161290322,0.4769949676491732
2015-04-07,0.20684039087947886,0.3768844221105528,0.08646998982706003,0.22486288848263256,0.2277227722772277,0.5274390243902438,0.5451127819548872,0.5402160864345738,0.06552419354838708,0.34112149532710273
2015-04-08,0.2785016286644951,0.23366834170854275,0.11088504577822988,0.24680073126142596,0.36633663366336633,0.5914634146341464,0.47744360902255634,0.42016806722689076,0.047379032258064516,0.6649892163910855
2015-04-09,0.254071661237785,0.3467336683417086,0.09155645981688706,0.22486288848263256,0.1782178217821782,0.5823170731707317,0.4548872180451128,0.397358943577431,0.08064516129032256,0.9460819554277498
2015-04-10,0.4250814332247557,0.2562814070351759,0.11495422177009154,0.25776965265082263,0.19801980198019803,0.625,0.4887218045112781,0.39615846338535415,0.08518145161290322,0.6847591660675773
2015-04-11,0.45765472312703587,0.20351758793969849,0.13428280773143436,0.28336380255941496,0.2871287128712871,0.6707317073170733,0.46240601503759393,0.32893157262905165,0.08518145161290322,0.44787922358015814
2015-04-12,0.2850162866449512,0.2864321608040201,0.05900305188199389,0.18647166361974407,0.14356435643564353,0.5335365853658538,0.6052631578947368,0.6062424969987996,0.08518145161290322,0.4288281811646298
2015-04-13,0.36319218241042345,0.2989949748743719,0.05900305188199389,0.18098720292504572,0.15841584158415845,0.5548780487804879,0.6015037593984962,0.5942376950780313,0.08518145161290322,0.16391085549964052
2015-04-14,0.28827361563517917,0.20100502512562815,0.07426246185147509,0.22120658135283364,0.20297029702970293,0.600609756097561,0.612781954887218,0.5366146458583434,0.06552419354838708,0.16462976276060387
2015-04-15,0.2996742671009772,0.19095477386934673,0.0925737538148525,0.22120658135283364,0.24257425742574257,0.6432926829268293,0.6090225563909774,0.4789915966386555,0.049899193548387094,0.23076923076923078
2015-04-16,0.30130293159609123,0.19849246231155782,0.07324516785350965,0.22669104204753202,0.32178217821782173,0.5884146341463414,0.5714285714285714,0.4945978391356543,0.08518145161290322,0.692667145938174
2015-04-17,0.249185667752443,0.24874371859296485,0.06917599186164802,0.22486288848263256,0.2376237623762376,0.6432926829268293,0.556390977443609,0.4573829531812726,0.09072580645161289,0.8695183321351546
2015-04-18,0.39902280130293166,0.24120603015075376,0.11597151576805695,0.2797074954296161,0.33663366336633666,0.728658536585366,0.5300751879699248,0.32292917166866747,0.047379032258064516,0.7544931703810208
2015-04-19,0.6905537459283387,0.15075376884422112,0.1454730417090539,0.3053016453382084,0.4207920792079208,0.7865853658536586,0.5037593984962405,0.26410564225690275,0.03830645161290322,0.3605319913731128
2015-04-20,0.45276872964169385,0.27889447236180903,0.1973550356052899,0.27787934186471663,0.43564356435643564,0.8140243902439024,0.5112781954887218,0.2172869147659064,0.06552419354838708,0.34327821710999273
2015-04-21,0.32736156351791534,0.24623115577889448,0.1963377416073245,0.27239488117001825,0.3069306930693069,0.7682926829268293,0.4473684210526315,0.23289315726290516,0.09879032258064516,0.8698777857656362
2015-04-22,0.4657980456026059,0.550251256281407,0.11088504577822988,0.2559414990859232,0.4405940594059406,0.7560975609756098,0.2631578947368421,0.12364945978391356,0.10231854838709675,0.6247304097771388
2015-04-23,0.6921824104234527,0.4346733668341709,0.11495422177009154,0.26142595978062155,0.4504950495049505,0.774390243902439,0.2932330827067669,0.14285714285714285,0.10685483870967741,0.47879223580158153
2015-04-24,0.7899022801302932,0.29396984924623115,0.17497456765005084,0.30347349177330896,0.5891089108910892,0.7896341463414636,0.3345864661654135,0.14165666266506605,0.029233870967741927,0.2606038820992092
2015-04-25,0.4169381107491857,0.47738693467336685,0.2736520854526958,0.26873857404021934,0.32673267326732675,0.7408536585365855,0.47744360902255634,0.24729891956782718,0.08518145161290322,0.2606038820992092
2015-04-26,0.14169381107491857,1.0,0.11088504577822988,0.19926873857404023,0.1683168316831683,0.6768292682926831,0.556390977443609,0.36974789915966383,0.09274193548387097,0.2739036664270309
2015-04-27,0.19706840390879482,0.7437185929648242,0.11393692777212613,0.22669104204753202,0.18811881188118812,0.728658536585366,0.5977443609022557,0.36374549819927965,0.11441532258064516,0.2782171099928109
2015-04-28,0.18078175895765475,0.8190954773869348,0.0925737538148525,0.23034734917733088,0.17326732673267325,0.7469512195121952,0.612781954887218,0.35894357743097244,0.10332661290322578,0.28181164629762756
2015-04-29,0.22312703583061894,0.628140703517588,0.0854526958290946,0.21389396709323585,0.2376237623762376,0.753048780487805,0.5902255639097743,0.33733493397358943,0.047379032258064516,0.3044572250179727
2015-04-30,0.1938110749185668,0.8015075376884422,0.09867751780264497,0.22120658135283364,0.18811881188118812,0.7987804878048781,0.5789473684210527,0.28691476590636256,0.10483870967741934,0.29439252336448596
2015-05-01,0.2296416938110749,0.5703517587939698,0.09969481180061038,0.2340036563071298,0.2227722772277228,0.777439024390244,0.5488721804511278,0.27611044417767105,0.07106854838709677,0.18475916606757725
2015-05-02,0.3469055374592834,0.3668341708542714,0.07934893184130212,0.22486288848263256,0.33663366336633666,0.7439024390243902,0.4887218045112781,0.2953181272509004,0.05645161290322581,0.5434938892882819
2015-05-03,0.6351791530944625,0.314070351758794,0.1607324516785351,0.29981718464351004,0.45544554455445546,0.7621951219512195,0.36466165413533835,0.20408163265306123,0.047379032258064516,0.4899352983465132
2015-05-04,0.49999999999999994,0.30402010050251255,0.11597151576805695,0.25045703839122485,0.3118811881188119,0.7713414634146343,0.3571428571428571,0.2076830732292917,0.05645161290322581,0.41732566498921636
2015-05-05,0.9381107491856677,0.21608040201005024,0.15666327568667343,0.3071297989031078,0.50990099009901,0.7926829268292683,0.3195488721804511,0.15726290516206487,0.06552419354838708,0.4895758447160316
2015-05-06,0.6400651465798045,0.21105527638190957,0.2054933875890132,0.3235831809872029,0.4405940594059406,0.853658536585366,0.22932330827067665,0.06962785114045622,0.14516129032258066,0.6516894320632639
2015-05-07,0.42671009771986973,0.20603015075376885,0.18209562563580875,0.2870201096892139,0.2821782178217822,0.878048780487805,0.19924812030075187,0.022809123649459778,0.11995967741935482,0.8921639108554995
2015-05-08,0.37785016286644957,0.314070351758794,0.18107833163784331,0.26508226691042047,0.25742574257425743,0.8567073170731709,0.2631578947368421,0.05882352941176466,0.09375,0.7192667145938174
2015-05-09,0.4234527687296417,0.19849246231155782,0.1536113936927772,0.263254113345521,0.24257425742574257,0.8719512195121955,0.37969924812030076,0.11644657863145258,0.05493951612903225,0.5136592379583034
2015-05-10,0.42671009771986973,0.20100502512562815,0.1525940996948118,0.27239488117001825,0.2376237623762376,0.8841463414634148,0.38345864661654133,0.10084033613445376,0.06552419354838708,0.667864845434939
2015-05-11,0.25732899022801303,0.5402010050251257,0.1617497456765005,0.27787934186471663,0.2277227722772277,0.8323170731707319,0.5075187969924811,0.1992797118847539,0.1123991935483871,0.5686556434219986
2015-05-12,0.22312703583061894,0.35678391959798994,0.15157680569684637,0.27239488117001825,0.12376237623762378,0.8048780487804879,0.6278195488721804,0.31572629051620643,0.06552419354838708,0.31452192667145934
2015-05-13,0.25244299674267107,0.16331658291457288,0.09562563580874872,0.23583180987202926,0.13861386138613863,0.6981707317073171,0.6578947368421052,0.4705882352941177,0.06552419354838708,0.21387491013659238
2015-05-14,0.23778501628664495,0.21105527638190957,0.07934893184130212,0.2230347349177331,0.17326732673267325,0.7164634146341464,0.5939849624060151,0.39135654261704683,0.047379032258064516,0.5122214234363767
2015-05-15,0.33876221498371334,0.2361809045226131,0.11291963377416073,0.2340036563071298,0.17326732673267325,0.7103658536585367,0.6240601503759399,0.4225690276110445,0.06703629032258064,0.5999281092739037
2015-05-16,0.30781758957654726,0.40703517587939697,0.08850457782299084,0.23948811700182818,0.1782178217821782,0.7347560975609757,0.6090225563909774,0.38295318127250905,0.047379032258064516,0.20956146657081232
2015-05-17,0.2638436482084691,0.38944723618090454,0.09969481180061038,0.24131627056672764,0.2623762376237624,0.8018292682926831,0.6090225563909774,0.31812725090036015,0.06552419354838708,0.41157440690150965
2015-05-18,0.239413680781759,0.5904522613065327,0.09053916581892166,0.22669104204753202,0.2178217821782178,0.9085365853658538,0.5413533834586466,0.18607442977190874,0.06552419354838708,0.3727534148094896
2015-05-19,0.4218241042345277,0.2613065326633166,0.1190233977619532,0.24680073126142596,0.1782178217821782,0.8140243902439024,0.6203007518796992,0.319327731092437,0.20614919354838707,0.5650611071171819
2015-05-20,0.30130293159609123,0.3391959798994975,0.0752797558494405,0.22486288848263256,0.30198019801980197,0.7835365853658536,0.5075187969924811,0.29411764705882354,0.08518145161290322,0.8454349388928828
2015-05-21,0.24592833876221498,0.2763819095477387,0.11800610376398779,0.2230347349177331,0.19801980198019803,0.8902439024390245,0.4736842105263158,0.18367346938775514,0.08618951612903225,0.8253055355859095
